name,telephone,adress,gps,lattitude,longitude
 Community Policing Forum - Inanda Cluster,+27 31 303 2761,"Next to Build It and Inanda Shopping Centre, M25 Curnick Ndlovu Highway, Inanda, KwaZulu-Natal, 4310","-29.70791, 30.95663",-32.92419,27.42365
 Community Policing Forum - Pinetown Cluster,+27 31 325 5003,"133 Josiah Gumede Road, Pinetown, Durban, KwaZulu-Natal, 3610","-29.70173, 31.00798",-32.92419,27.42365
 Cotlands - KwaZulu-Natal,+27 35 838 1948,"55 Sunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.95769, 29.86633",-32.92419,27.42365
 Craigieburn Clinic,+27 31 311 5402,"1 Civic Street, Craigieburn, Umkomaas, KwaZulu-Natal, 4170","-30.19887, 30.75441",-32.92419,27.42365
 Cramond Clinic,+27 33 569 1881,"Cramond Location, Greytown Road, Greytown, KwaZulu-Natal, 3200","-29.41576, 30.42937",-32.92419,27.42365
 Cwaka Clinic,+27 34 662 1235,"Next to Nyandu School, Nyandu Area, Tugela Ferry, KwaZulu-Natal, 3010","-28.65777, 30.46397",-32.92419,27.42365
 Damaseku Congregational Apostolic Church of Zion,+27 72 951 8784,"House F447, Ntuzuma, KwaMashu, KwaZulu-Natal, 4359","-29.72556, 30.96111",-32.92419,27.42365
 Danganya Clinic,+27 39 973 0136,"R102 South Coast Road, Illfra Combe, Umkomaas, KwaZulu-Natal, 4170","-30.17172, 30.81697",-32.92419,27.42365
 Dayanand Gardens,+27 31 404 9523,"Road 601, Arena Park, Chatsworth, KwaZulu-Natal, 4092","-29.91714, 30.87717",-32.92419,27.42365
 Dengeni Clinic,+27 73 089 3333,"Near to Celulwazi Primary School, Dengeni, Nongoma, KwaZulu-Natal, 3950","-27.89346, 31.64697",-32.92419,27.42365
" Department of Health District Surgeon - South Beach, Durban",+27 31 337 9612,"Addington Hospital, Erskine Terrace, South Beach, Durban, KwaZulu-Natal, 4001","-29.86225, 31.04123",-32.92419,27.42365
" Department of Justice and Constitutional Development, Office of the Family Advocate - Durban",+27 31 310 6500,"15th Floor, Maritime House, 143 Margaret Mncade Avenue, Durban, KwaZulu-Natal, 4001","-29.86197, 31.02025",-32.92419,27.42365
" Department of Justice and Constitutional Development, Office of the Family Advocate - Newcastle",+27 34 326 4932,"37 Murchison Street, Newcastle, KwaZulu-Natal, 2940","-27.75514, 29.93200",-32.92419,27.42365
" Department of Justice and Constitutional Development, Office of the Family Advocate - Pietermaritzburg",+27 33 342 0616,"239 Church Street, Pietermaritzburg, KwaZulu-Natal, 3201","-29.60217, 30.37829",-32.92419,27.42365
 Department of Social Development - Empangeni,+27 35 787 6340,"10 Bronze Street Empangeni Rail, KwaZulu-Natal, 3880","-28.77861, 31.89394",-32.92419,27.42365
 Department of Social Development - Ezinqoleni,+27 39 534 7000,"Ezinqoleni Magistrate Court, 37 Main Harding Road, Ezinqoleni, KwaZulu-Natal, 4260","-30.75194, 30.42245",-32.92419,27.42365
 Department of Social Development - Hammarsdale,+27 31 771 1341,"Plot S33, Buthelezi Road, Hammarsdale Unit 6, Hammarsdale, KwaZulu-Natal, 3699","-29.80923, 30.64702",-32.92419,27.42365
 Department of Social Development - Harding,+27 39 433 1010,"17 Field Street, Harding, Kokstad, KwaZulu-Natal, 4680","-30.57250, 29.88392",-32.92419,27.42365
 Department of Social Development - Pinetown,+27 31 716 2600,"43 Union Lane, Pinetown, KwaZulu-Natal, 3600","-29.81346, 30.85978",-32.92419,27.42365
 Department of Social Development - Umlazi,+27 31 918 8800,"W200 Zwemadlala Road, Umlazi, KwaZulu-Natal, 4031","-29.95761, 30.89411",-32.92419,27.42365
 Diakonia Council of Churches,+27 31 310 3500,"Diakonia Centre, 20 Diakonia Avenue, Durban, KwaZulu-Natal, 4001","-29.86324, 31.01492",-32.92419,27.42365
 Dinintuli Clinic,+27 35 834 6010,"Near to Makhwabe Primary School, Ngowo Tribal Authority, Nkandla, KwaZulu-Natal, 3855","-28.70489, 30.67266",-32.92419,27.42365
 Dlangezwa Clinic,+27 39 979 6057,"Crowders Location, Umkomaas, KwaZulu-Natal, 4170","-30.17947, 30.67767",-32.92419,27.42365
 Dokodweni Clinic,+27 35 337 4578,"Near to Dokodweni Primary School, Dokodweni, KwaZulu-Natal, 3807","-29.07289, 31.62387",-32.92419,27.42365
 Don McKenzie Centre TB Hospital,+27 31 777 1155,"10 Zulu Reserve Road, Bothas Hill, Hillcrest, KwaZulu-Natal, 3660","-29.74073, 30.73781",-32.92419,27.42365
 Dondotha Clinic,+27 35 796 9008,"Amanzimtoti Road, KwaMfolozi, KwaZulu-Natal, 3915","-28.54391, 31.94573",-32.92419,27.42365
 Doris Goodwin Hospital,+27 33 398 1038,"Edendale Road, Pietermaritzburg, KwaZulu-Natal, 3201","-29.64759, 30.34161",-32.92419,27.42365
 Driefontein Clinic,+27 36 631 9255,"Next to the Tribal Court, Driefontein, Ladysmith, KwaZulu-Natal, 3370","-28.34324, 29.70243",-32.92419,27.42365
 Dududu Clinic,+27 39 974 0172,"Near to Dududu Police Station, Dududu Road 21483, Dududu, Scottburgh, KwaZulu-Natal, 4192","-30.19445, 30.60341",-32.92419,27.42365
 Dumbe HIV and AIDS Action Group,+27 78 638 0210,"219, eDumbe Municipality Location, Paulpietersburg, KwaZulu-Natal, 3180","-27.42474, 30.81806",-32.92419,27.42365
 Dundee Gateway Clinic,+27 34 212 1111,"121 McKenzie Street, Dundee, KwaZulu-Natal, 3000","-28.17472, 30.22588",-32.92419,27.42365
 Dundee Hospital,+27 34 212 1111,"121 McKenzie Street, Dundee, KwaZulu-Natal, 3000","-28.17472, 30.22588",-32.92419,27.42365
 Dundee Mobile 1 Clinic,+27 34 218 1081,"121 McKenzie Street, Dundee, KwaZulu-Natal, 3000","-28.17472, 30.22588",-32.92419,27.42365
 Dundee Mobile 2 Clinic,+27 34 218 1081,"121 McKenzie Street, Dundee, KwaZulu-Natal, 3000","-28.17472, 30.22588",-32.92419,27.42365
 Durban Family Court,+27 31 302 4114,"Corner of Stalwart Simelane Street and Somtseu Road, Durban, KwaZulu-Natal, 4001","-29.84481, 31.02593",-32.92419,27.42365
 Durban Hospice for Women - Kerr House,+27 31 303 2912,"201 Mathews Meyiwa Road, Greyville, Durban, KwaZulu-Natal, 4001","-29.83080, 31.02273",-32.92419,27.42365
 Durban Lesbian and Gay Community and Health Centre,+27 31 312 7402,"42 Mckenzie Road, Windermere, Berea, KwaZulu-Natal, 4001","-29.83245, 31.02156",-32.92419,27.42365
 Durdoc Hospital,+27 31 301 8531,"460 Anton Lembede Street, Durban, KwaZulu-Natal, 4001","-29.86026, 31.01728",-32.92419,27.42365
 Dweshula Vulnerable Children's Care Project,+27 72 712 0238,"Next to Ntimbankulu Clinic, Dweshula, Port Shepstone, KwaZulu-Natal, 4247","-30.75032, 30.43336",-32.92419,27.42365
 E24/7 Emergency Medical Rescue Services,+27 32 533 0305,"2 Heron Street, Verulam, Durban, KwaZulu-Natal, 4339","-29.89268, 30.90739",-32.92419,27.42365
 East Boom Community Health Centre,+27 33 264 4901,"541 Boom Street, Pietermaritzburg, KwaZulu-Natal, 3201","-29.59728, 30.37658",-32.92419,27.42365
 East Griqualand and Usher Memorial Hospital - Kokstad,+27 39 797 8100,"Corner of Elliot Street and The Avenue, Kokstad, KwaZulu-Natal, 4700","-30.54282, 29.42038",-32.92419,27.42365
 Ebuhleni Clinic,+27 72 147 9835,"Manyameni Village, Mthunzini, Empangeni, KwaZulu-Natal, 3880","-28.74471, 31.89099",-32.92419,27.42365
 Edendale Gateway Clinic,+27 33 395 4150,"Situated within Edendale Hospital, Main Road, Pietermaritzburg, KwaZulu-Natal, 3201","-29.64701, 30.33181",-32.92419,27.42365
 Edi Training and Community Development,+27 35 550 1112,"Office 10, Aloe Business Centre, Corner of Aloe and Jan Smuts Avenues, Mtubatuba, KwaZulu-Natal, 3935","-28.41647, 32.18916",-32.92419,27.42365
 eDumbe Community Health Centre,+27 34 995 8500,"Stand 463, Main Street, Paulpietersburg, KwaZulu-Natal, 3180","-27.41007, 30.82456",-32.92419,27.42365
 Efaye Clinic,+27 33 594 9048,"Ward 3, D348-L677, Fawn Leas, Dalton, KwaZulu-Natal, 3238","-29.44737, 30.72430",-32.92419,27.42365
 Ehlanzeni Clinic,+27 33 413 1860,"Next to Ehlanzeni Primary School, Greytown, KwaZulu-Natal, 3250","-28.86110, 30.69705",-32.92419,27.42365
 Ekhombe Hospital,+27 35 834 8600,"Qhudeni Area, Nkandla, KwaZulu-Natal, 3855","-28.64135, 30.89321",-32.92419,27.42365
 Ekombe Gateway Clinic,+27 35 834 8123,"Ekombe Hospital, Qhudeni, KwaZulu-Natal, 3872","-26.51106, 27.86822",-32.92419,27.42365
 Ekombe Mobile Clinic,+27 35 834 8040,"Next to the Police Station, Ekhombe Area, Nkandla, KwaZulu-Natal, 3855","-28.62122, 31.09215",-32.92419,27.42365
 Ekubungazeleni Clinic,+27 35 831 2210,"Next to Ngxongwane Primary School, Ekubungazeleni Location, Nongoma, KwaZulu-Natal, 3950","-27.87535, 31.76750",-32.92419,27.42365
 Ekuhlehleni Clinic,+27 35 591 0627,"Next to Langeni Tuckshop, Ingwavuma, KwaZulu-Natal, 3968","-26.85419, 32.04265",-32.92419,27.42365
 Ekuphileni Africa General Practice Surgery,+27 82 809 0909,"178 Umgeni Road, Durban, KwaZulu-Natal, 4001","-29.80791, 31.01233",-32.92419,27.42365
 Ekuphileni L Clinic,+27 31 908 1212,"Stand 1221, Umlazi L Section, Umlazi, KwaZulu-Natal, 4066","-29.96927, 30.86332",-32.92419,27.42365
 Ekuphumuleni Clinic,+27 35 799 9113,"Next to Nteneshane Higher Primary School, Ekuphumuleni Area, Empangeni, KwaZulu-Natal, 3880","-28.74471, 31.89099",-32.92419,27.42365
 Ekuvukeni Health Care Centre,+27 31 503 1676,"P33 Bhejane Road, KwaMashu, Durban, KwaZulu-Natal, 4359","-29.74171, 30.97728",-32.92419,27.42365
 Elim Clinic - KwaZulu-Natal,+27 39 543 0262,"Mbangweni Location, Enqabeni, Harding, KwaZulu-Natal, 4682","-30.58122, 29.90682",-32.92419,27.42365
 Embo Community Health Centre,+27 31 781 1115,"Next to Nsikakazi High School, Mid Illovo, KwaZulu-Natal, 3750","-30.07814, 30.55259",-32.92419,27.42365
 Emkhwakhweni Clinic,+27 34 413 7044,"Near to, Khulumeluzulu High School, Pongola, KwaZulu-Natal, 3170","-27.34978, 31.52314",-32.92419,27.42365
 Empangeni Clinic,+27 35 907 5684,"Corner of Turnbull and Pierce Streets, Empangeni, KwaZulu-Natal, 3880","-28.74490, 31.89161",-32.92419,27.42365
 Empangeni Mobile 1 Clinic,+27 35 787 0019,"10 Bronze Street, Empangeni, KwaZulu-Natal, 3880","-28.77885, 31.89453",-32.92419,27.42365
 Empangeni Mobile 3 Clinic,+27 35 787 0019,"10 Bronze Street, Empangeni, KwaZulu-Natal, 3880","-28.77885, 31.89453",-32.92419,27.42365
 Empangeni Mobile 4 Clinic,+27 35 787 0019,"10 Bronze Street, Empangeni, KwaZulu-Natal, 3880","-28.77885, 31.89453",-32.92419,27.42365
 Empangeni Mobile 5 Clinic,+27 35 787 0019,"10 Bronze Street, Empangeni, KwaZulu-Natal, 3880","-28.77885, 31.89453",-32.92419,27.42365
 Ensingweni Clinic,+27 35 337 4324,"Next to Uphindo High School, Esingweni Village, KwaGingindlovu, KwaZulu-Natal, 3800","-28.95688, 31.63970",-32.92419,27.42365
 Entembisweni Clinic,+27 33 414 4596,"262 Langalibalele Street, Pietermaritzburg, KwaZulu-Natal, 3201","-29.61110, 30.37020",-32.92419,27.42365
 Eshane Clinic,+27 33 445 9595,"Bell Street, Eshane, Greytown, KwaZulu-Natal, 3250","-29.06152, 30.59430",-32.92419,27.42365
 Eshowe Community Health Centre,+27 35 474 2092,"Eshowe Hospital, 40 Kangela Street, Eshowe, KwaZulu-Natal, 3815","-28.88958, 31.46633",-32.92419,27.42365
 Eshowe Hospital,+27 35 473 4500,"40 Kangela Street, Eshowe, KwaZulu-Natal, 3815","-28.88868, 31.46666",-32.92419,27.42365
 Eshowe Mobile 1 Clinic,+27 35 473 4500,"Eshowe Hospital, 40 Kangela Street, Eshowe, KwaZulu-Natal, 3815","-28.88868, 31.46666",-32.92419,27.42365
 Eshowe Mobile 2 Clinic,+27 35 474 2092,"Eshowe Hospital, 40 Kangela Street, Eshowe, KwaZulu-Natal, 3815","-28.88868, 31.46666",-32.92419,27.42365
 Esibhudeni Clinic,+27 35 476 1003,"Near to Nkandla Forest, Nkandla, KwaZulu-Natal, 3855","-28.75514, 31.16619",-32.92419,27.42365
 Esidakeni Clinic,+27 35 832 9001,"Near to Phophomeni Primary School, Esidakeni Location, Ceza, Nongoma, KwaZulu-Natal, 3866","-28.01487, 31.34506",-32.92419,27.42365
 Esiyembeni Clinic,+27 35 550 8095,"Next to Nkonjeni Primary School, Esiyembeni Location, Hlabisa, KwaZulu-Natal, 3937","-28.14532, 31.87633",-32.92419,27.42365
 Espanini Health Services,+27 31 701 3136,"C1-4, Ashley Centre, 84 Mariannhill Road, Westmead, Pinetown, KwaZulu-Natal, 3610","-29.82212, 30.84245",-32.92419,27.42365
 Ethelbert Child and Youth Centre,+27 31 464 6555,"93 Ethelbert Road, Malvern, KwaZulu-Natal, 4093","-29.88415, 30.92207",-32.92419,27.42365
 Ethembeni Care Centre,+27 35 580 1080,"Mapelane turnoff, KwaMfolozi, KwaZulu-Natal, 3915","-26.51106, 27.86822",-32.92419,27.42365
 Ethembeni Clinic - KwaZulu-Natal,+27 33 482 0003,"Tugela Road, Tugela Ferry, KwaZulu-Natal, 3010","-28.85671, 30.49773",-32.92419,27.42365
 Ethembeni Crisis Care Centre,+27 31 704 6860,"4714 Mzwilili Crescent, Kwandengezi, Pinetown, KwaZulu-Natal, 3607","-29.84279, 30.77184",-32.92419,27.42365
 Ethembeni Place of Hope,+27 33 330 5943,"120 Mpunzi Road, Mpophomeni, KwaZulu-Natal, 3290","-29.73516, 30.87259",-32.92419,27.42365
 Everfelt Spiritual Life Network,+27 31 825 0105,"1366 Siyanda Road, Cato Manor, Mayville, Durban, KwaZulu-Natal, 4091","-29.85444, 30.96132",-32.92419,27.42365
 Every Nation Durban,+27 31 309 1630,"369 Umgeni Road, Greyville, KwaZulu-Natal, 4001","-29.84038, 31.02254",-32.92419,27.42365
 Ewangu Clinic,+27 35 476 1002,"Next to Ewangu Primary School, Mangidini Area, Nkandla, KwaZulu-Natal, 3855","-28.78994, 31.29055",-32.92419,27.42365
 Ezimfabeni Clinic,+27 35 873 9003,"Near to Khayalethu Supermarket, Ezimfabeni, Mahlabatini, KwaZulu-Natal, 3865","-28.10519, 31.43037",-32.92419,27.42365
 Ezimpondweni Clinic,+27 35 562 9050,"Next to Ezimpondweni Store, Ezimpondweni Village, Hluhluwe, KwaZulu-Natal, 3960","-27.79844, 32.45963",-32.92419,27.42365
 Ezingwenya Youth Development Organisation,+27 82 954 3969,"Next to Lindelani Primary, Ezingwenya Reserve, Mtunzini, KwaZulu-Natal, 3867","-28.95929, 31.75230",-32.92419,27.42365
 Ezwenelisha Clinic,+27 35 550 7906,"Next to Monzi School, Mtubatuba Road, Mtubatuba, KwaZulu-Natal, 3935","-28.41667, 32.18333",-32.92419,27.42365
 Faith on Fire Ministries,+27 31 463 3160,"36 Greendale Road, Silver Glen, Chatsworth, Durban, KwaZulu-Natal,","-29.91834, 30.90578",-32.92419,27.42365
 Faith Worship Centre,+27 39 682 2185,"23 Valley Road, Port Shepstone, KwaZulu-Natal, 4240","-30.73888, 30.43971",-32.92419,27.42365
 Families South Africa - KwaMashu / Ntuzuma,+27 82 787 5962,"Ntuzuma Magistrate Court, Ntuzuma, KwaMashu, KwaZulu-Natal, 4359","-29.74928, 30.93950",-32.92419,27.42365
 Families South Africa - Pietermaritzburg,+27 33 342 4945,"188A Victoria Road, Pietermaritzburg, KwaZulu-Natal, 3201","-29.59708, 30.37176",-32.92419,27.42365
 Families South Africa - Port Shepstone,+27 39 684 3045,"3 Bazely Street, Port Shepstone, KwaZulu-Natal, 4240","-30.75032, 30.43336",-32.92419,27.42365
 Families South Africa - Umlazi,+27 71 473 0811,"Situated within Umlazi Magistrate Court, Themba Thabethe Road, Umlazi E, Umlazi, KwaZulu-Natal, 4089","-29.94650, 30.91833",-32.92419,27.42365
 Family Care Ministries,+27 31 764 7764,"8 Josiah Gumede Road, New Germany, Pinetown, KwaZulu-Natal, 3603","-29.81326, 30.85552",-32.92419,27.42365
 Felani Clinic,+27 34 271 8319,"Near to Mgombane Primary School, Nquthu, KwaZulu-Natal, 3135","-28.41207, 30.77684",-32.92419,27.42365
 Focus on iThemba,+27 31 766 8300,"111 Ngwele Road, Hillcrest, Pinetown, KwaZulu-Natal, 3650","-29.74432, 30.79221",-32.92419,27.42365
 Folweni Clinic,+27 31 900 0501,"B559 Manqina Road, Folweni, Ispingo, KwaZulu-Natal, 4110","-29.98894, 30.82258",-32.92419,27.42365
 Folweni Community Resource Centre,+27 31 900 3454,"House A1100, Mdulosi Street, Folweni, KwaZulu-Natal, 4110","-29.99522, 30.82604",-32.92419,27.42365
 Fredville Clinic,+27 31 783 9002,"Old Main Road, Inchanga, Hammarsdale, KwaZulu-Natal, 3670","-29.70676, 30.66698",-32.92419,27.42365
 Friesgewaacht Clinic,+27 34 996 0024,"Stand 1835, Bilanyoni Township, Paulpietersburg, KwaZulu-Natal, 3180","-27.39105, 30.95320",-32.92419,27.42365
 Gamalakhe Community Health Centre,+27 39 318 1113,"Corner of Michael Ntsimbi and Reverend Sithole Roads, Gamalakhe, Port Shepstone, KwaZulu-Natal, 4249","-30.81067, 30.33360",-32.92419,27.42365
 Gay and Lesbian Network,+27 33 342 6165,"19 Connaught Road, Scottsville, Pietermaritzburg, KwaZulu-Natal, 3201","-29.61467, 30.39511",-32.92419,27.42365
 Gcilima Clinic,+27 39 313 9208,"Next to Phathwa High School, Gcilima, Port Shepstone, KwaZulu-Natal, 4240","-30.91044, 30.24526",-32.92419,27.42365
 Gcinokuhle Clinic,+27 39 835 0253,"Next to Fairfield Store and Roman Catholic Church, Emazabekweni, Highflats, KwaZulu-Natal, 3306","-30.25732, 30.10782",-32.92419,27.42365
 Gedleza Clinic,+27 35 595 8111,"Near to Njula High School, Ubombo, Empangeni, KwaZulu-Natal, 3970","-27.48284, 32.21283",-32.92419,27.42365
 Gingindlovu Clinic,+27 35 337 0198,"Corner of Cheeseman and McCallum Streets, Gingindlovu, KwaZulu-Natal, 3800","-30.06229, 30.82681",-32.92419,27.42365
 Girls and Boys Town South Africa - Glenwood,+27 31 201 6161,"187 Clark Road, Glenwood, Durban, KwaZulu-Natal, 4001","-29.85809, 30.99882",-32.92419,27.42365
 Girls and Boys Town South Africa - Verulam,+27 32 533 6063,"39 Larkspur Drive, Brindhaven, Verulam, KwaZulu-Natal, 4339","-29.64996, 31.03568",-32.92419,27.42365
 Give a Child a Family - Margate,+27 39 317 2761,"Lot 32, Alexandra Road, Gayridge, Margate, KwaZulu-Natal, 4275","-29.64013, 30.38377",-32.92419,27.42365
 GJ Crookes District Hospital,+27 39 978 7000,"Hospital Road, Scottburgh, KwaZulu-Natal, 4180","-30.28932, 30.74498",-32.92419,27.42365
 GJ Crookes Gateway Clinic,+27 39 978 7000,"1 Hospital Road, Scottburgh, KwaZulu-Natal, 4180","-30.28932, 30.74498",-32.92419,27.42365
 Glen Earle Clinic,+27 31 577 6950,"260 John Dory Drive, Newlands East, Durban, KwaZulu-Natal, 4037","-29.78021, 30.97930",-32.92419,27.42365
 Gluckstadt Clinic,+27 34 952 1681,"Next to Gluckstadt Police Station, Bethel Mission, Bhekuzulu, Vryheid, KwaZulu-Natal, 3100","-27.97413, 31.03921",-32.92419,27.42365
 Goodwins Clinic,+27 31 503 2230,"942 Sidiya Road, KwaMashu, Durban, KwaZulu-Natal, 4359","-29.73612, 30.99389",-32.92419,27.42365
 Gozololo Centre for Needy Children,+27 31 503 1032,"Stand G120, Nokhenke Road, KwaMashu, Durban, KwaZulu-Natal, 4359","-29.74457, 30.98448",-32.92419,27.42365
 Gqayinyaga Clinic,+27 39 684 7022,"Near to Mtumaseli High School, Hibberdene, KwaZulu-Natal, 4220","-30.56695, 30.46637",-32.92419,27.42365
 Grange Clinic,+27 33 346 0215,"45 White Road, Grange, Pietermaritzburg, KwaZulu-Natal, 3201","-29.64405, 30.37307",-32.92419,27.42365
 Greenfields Place of Safety,+27 33 501 1620,"90 Tibouchina Drive, Dalton, Greytown, KwaZulu-Natal, 3236","-29.34212, 30.63006",-32.92419,27.42365
 Greenock Clinic,+27 34 366 5599,"Near to the School, Osizweni, KwaZulu-Natal, 2952","-27.78828, 30.13958",-32.92419,27.42365
 Grey's Hospital,+27 33 897 3000,"Town Bush Road, Azalea, Pietermaritzburg, KwaZulu-Natal, 3200","-29.57961, 30.36378",-32.92419,27.42365
 Greytown Clinic,+27 33 413 9120,"100 Pine Street, Greytown, KwaZulu-Natal, 3250","-29.06648, 30.57961",-32.92419,27.42365
 Greytown Hospital,+27 33 413 9400,"Bell Street, Greytown, KwaZulu-Natal, 3250","-29.06152, 30.59430",-32.92419,27.42365
 Grove End Clinic,+27 31 502 3582,"68 Elfgrove Way, Stanmore, Phoenix, KwaZulu-Natal, 4068","-29.69746, 31.02350",-32.92419,27.42365
 Gugwini Clinic,+27 39 260 5100,"Near to Gugwini Junior Secondary School, Gugwini Location, uMzimkhulu, KwaZulu-Natal, 3297","-30.50299, 29.87327",-32.92419,27.42365
 Gunjane Clinic,+27 34 642 1650,"Next to Scelinfunu Primary School, Emzweni Location, Tugela Ferry, KwaZulu-Natal, 3010","-28.74734, 30.44535",-32.92419,27.42365
 Gunjaneni Clinic,+27 35 550 7912,"Next to Xulu Store, Hlabisa, KwaZulu-Natal, 3937","-28.24489, 32.08803",-32.92419,27.42365
 Gwaliweni Clinic,+27 35 591 8003,"Next to the Tribal Authority Court, Ingwavuma, KwaZulu-Natal, 3968","-27.30716, 31.97787",-32.92419,27.42365
 Halambu Clinic,+27 35 476 1001,"Near to Halambu Primary School, Halambu Area, Nkandla Village, Nkandla, KwaZulu-Natal, 3855","-28.77339, 31.10468",-32.92419,27.42365
 Halleystott Clinic,+27 31 716 6840,"Next to Mpilsweni Primary School, Nyuswa Reserve, Bothas Hill, Hillcrest, KwaZulu-Natal, 3610","-29.75432, 30.74331",-32.92419,27.42365
 Halleystott Mobile 1 Clinic,+27 31 716 6886,"Next to Mpilsweni Primary School, Nyuswa Reserve, Bothas Hill, Hillcrest, KwaZulu-Natal, 3610","-29.75432, 30.74331",-32.92419,27.42365
 Happy Hour Day-Care Centre - Phoenix,+27 31 502 6471,"39 Clayfield Drive, Phoenix, KwaZulu-Natal, 4068","-29.71746, 31.02261",-32.92419,27.42365
 Happy Hours - Amoati,+27 31 518 5126,"Brookes Farm, Amaoti, Inanda, KwaZulu-Natal, 4310","-29.70279, 31.00484",-32.92419,27.42365
 Happy Hours - Durban North,+27 31 563 7813,"Next to Pick 'n Pay Hypermarket, 29 Uitsig Road, Prospect Hall, Durban North, 4051","-29.79915, 31.03677",-32.92419,27.42365
 Harding Christian Centre International,+27 78 915 6513,"422 Shepstone Road, Harding, KwaZulu-Natal, 4680","-30.01528, 30.91548",-32.92419,27.42365
 Harding Youth Society,+27 73 901 5706,"Harding Sports Field, Harding, KwaZulu-Natal, 4680","-30.57262, 29.88012",-32.92419,27.42365
 Hartland Clinic,+27 34 996 8105,"eBhadeni Location, Paulpietersburg, KwaZulu-Natal, 3180","-27.41667, 30.81667",-32.92419,27.42365
 Highway Hospice Association,+27 31 208 6110,"59 Locksley Drive, Sherwood, Durban, KwaZulu-Natal, 4091","-29.83199, 30.97116",-32.92419,27.42365
 Hillcrest Hospital,+27 31 765 1316,"50 Hospital Road, Hillcrest, Pinetown, KwaZulu-Natal, 3610","-29.78974, 30.76121",-32.92419,27.42365
 HIV and AIDS Non-Clinical Programme,+27 39 688 3000,"Ugu District Health, 41 Bisset Street, Port Shepstone, KwaZulu-Natal, 4240","-30.74034, 30.45469",-32.92419,27.42365
 Hlabane Clinic,+27 83 387 6294,"2 Lood Street, Empangeni, KwaZulu-Natal, 3800","-28.77502, 31.89755",-32.92419,27.42365
 Hlabisa Gateway Clinic,+27 35 838 1003,"Hlabisa Hospital, 6 Saunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.14357, 31.87893",-32.92419,27.42365
 Hlabisa Hospital,+27 35 838 1003,"6 Saunder Street, Hlabisa Mission, Hlabisa, KwaZulu-Natal, 3937","-28.14555, 31.88070",-32.92419,27.42365
 Hlabisa Mobile 2 Clinic,+27 35 838 1003,"Hlabisa Hospital, 6 Saunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.90299, 31.45650",-32.92419,27.42365
 Hlabisa Mobile 3 Clinic,+27 35 838 1003,"Hlabisa Hospital, 6 Saunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.90299, 31.45650",-32.92419,27.42365
 Hlabisa Mobile 4 Clinic,+27 35 838 1003,"Hlabisa Hospital, 6 Saunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.90299, 31.45650",-32.92419,27.42365
 Hlanga Benza Home-Based Care,+27 73 250 6309,"Near to Umnini Old Clinic, Amagcino Area, Umnini Tribal Authority, Umgababa, Amanzimtoti, KwaZulu-Natal, 4126","-30.04584, 30.88023",-32.92419,27.42365
 Hlengimpilo Clinic,+27 35 831 5096,"Hlengimpilo Location, Nongoma, KwaZulu-Natal, 3950","-28.11180, 31.67229",-32.92419,27.42365
 Hlengisizwe Community Health Centre,+27 31 774 0084,"Sibisi Road, Mpumalanga, Hammarsdale, KwaZulu-Natal, 3699","-29.82285, 30.65475",-32.92419,27.42365
 Hlobane Clinic,+27 34 967 1319,"Hlobane, Vryheid, KwaZulu-Natal, 3145","-27.72022, 31.00125",-32.92419,27.42365
 Hlokozi Clinic,+27 39 835 0345,"Next to Sibakhulu High School, Jolivet, Highflats, KwaZulu-Natal, 3305","-30.36116, 30.29353",-32.92419,27.42365
 Hlomendlini Clinic - KwaZulu-Natal,+27 32 454 7074,"Next to Ark Primary School, Hlomendlini, Tugela, KwaZulu-Natal, 4490","-26.51398, 27.87451",-32.92419,27.42365
 Hope HIV and AIDS 7,+27 31 400 1067,"22 Imperial Road, Havenside, Chatsworth, KwaZulu-Natal, 4092","-29.92075, 30.92474",-32.92419,27.42365
 Hope Trust,+27 33 343 5413,"4 Azalea Drive, Hilton, KwaZulu-Natal, 3245","-29.55599, 30.30296",-32.92419,27.42365
 House of Hope Community Centre,+27 82 470 0196,"12 John Ross Drive, Mariannheights, Pinetown, KwaZulu-Natal, 3610","-29.86337, 30.82685",-32.92419,27.42365
 House of Life Community Project,+27 74 666 8304,"45 Pickering Street, Durban, KwaZulu-Natal, 4001","-29.85960, 31.03516",-32.92419,27.42365
 House of Salvation,+27 83 769 0065,"Stand G142, Umbonambi Road, KwaMashu, Durban, KwaZulu-Natal, 4359","-29.74336, 30.98578",-32.92419,27.42365
 Howick Clinic,+27 33 330 6124,"24 Morling Street, Howick, KwaZulu-Natal, 3290","-29.48701, 30.23161",-32.92419,27.42365
 Howick Hospice,+27 33 330 5257,"7 Mansfield Road, Howick, KwaZulu-Natal, 3290","-29.48033, 30.21647",-32.92419,27.42365
 Idlebe Clinic,+27 34 984 7001,"Next to Idlebe Primary School, Mahlabathini, Ulundi, KwaZulu-Natal, 3655","-28.30076, 31.42906",-32.92419,27.42365
 Ihlabathi Care Centre,+27 83 484 2049,"Next to Emseni Primary School, Emakhaya Reserve, Gingindlovu, KwaZulu-Natal, 3800","-29.02669, 31.58380",-32.92419,27.42365
